latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
39.67384,118.39565,301.57,0.36,0.58,2021-09-28,1713,N,nominal,2.0NRT,288.94,0.56,N
39.65833,118.67392,299.54,0.35,0.57,2021-09-28,1713,N,nominal,2.0NRT,288.76,0.63,N
39.62835,118.43905,305.7,0.36,0.58,2021-09-28,1713,N,nominal,2.0NRT,289.08,0.93,N
39.62116,118.47313,307.72,0.36,0.57,2021-09-28,1713,N,nominal,2.0NRT,287.63,1.23,N
36.41263,139.6181,305.31,0.32,0.55,2021-09-28,1713,N,nominal,2.0NRT,285.42,0.84,N
39.63112,118.43992,302.28,0.36,0.57,2021-09-28,1713,N,nominal,2.0NRT,289.29,0.61,N
36.41368,139.61749,313.51,0.32,0.55,2021-09-28,1713,N,nominal,2.0NRT,286.24,0.93,N
39.61839,118.4734,307.53,0.36,0.57,2021-09-28,1713,N,nominal,2.0NRT,288.04,0.78,N
36.40298,139.61746,300.15,0.32,0.55,2021-09-28,1713,N,nominal,2.0NRT,285.61,0.42,N
39.61304,118.47287,302.94,0.36,0.57,2021-09-28,1713,N,nominal,2.0NRT,292.07,2.28,N
39.46616,120.455,320.43,0.56,0.52,2021-09-28,1713,N,nominal,2.0NRT,291.34,2.04,N
