latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
51.33355,31.28521,326.1,0.5,0.49,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.85,3.04,D
50.83093,25.52387,331.63,0.45,0.39,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.67,4.72,D
51.32558,31.383,343.46,0.5,0.49,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.95,12.41,D
51.32598,31.38181,356.88,0.5,0.49,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.21,14.3,D
51.13355,29.16122,339.67,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.81,4.29,D
51.36591,32.83986,339.34,0.58,0.52,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.11,5.62,D
51.11702,29.16446,338.78,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.63,4.25,D
51.11797,29.1762,351.11,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.32,4.76,D
51.11288,29.16527,327.24,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,279.97,4.25,D
51.11383,29.17701,333.46,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.18,4.76,D
51.10875,29.16607,332.69,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,279.94,3.59,D
51.10922,29.17197,335.69,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.64,3.59,D
51.10509,29.1728,334.58,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.79,3.59,D
50.74651,25.73403,327.49,0.46,0.39,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.79,2.05,D
51.12638,29.95664,338.9,0.44,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.06,4.1,D
51.1246,29.95283,338.69,0.44,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.09,5.22,D
51.20497,31.34976,340.92,0.5,0.49,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.01,6.57,D
51.20543,31.35706,346.39,0.5,0.49,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.73,8.99,D
51.04681,29.39793,330.11,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.46,3.75,D
51.04264,29.39872,341.63,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.82,3.75,D
50.94345,28.41339,344.18,0.57,0.43,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.62,14.03,D
50.93945,28.41423,332.79,0.57,0.43,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.36,7.5,D
51.16156,31.4676,340.81,0.51,0.49,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.02,5.07,D
51.162,31.47497,337.26,0.51,0.49,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.9,5.07,D
50.93587,28.65754,325.08,0.39,0.44,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.97,1.36,D
51.01765,29.7373,343.08,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.58,5.88,D
50.78354,27.11769,336.2,0.51,0.41,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.81,4.07,D
50.68247,26.20116,330.94,0.47,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.15,3.77,D
50.67884,26.20222,325.04,0.47,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.53,1.82,D
50.78108,27.11886,326.81,0.51,0.41,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.84,2.61,D
50.68023,26.20291,338.27,0.47,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.11,6.07,D
50.98312,29.66424,339.46,0.42,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.21,4.28,D
50.62631,25.98527,346.86,0.46,0.39,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.61,5.75,D
50.67195,26.5466,344.62,0.48,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.03,4.55,D
50.90435,29.36736,355.26,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.17,10.25,D
50.52193,25.54797,331.93,0.45,0.39,2022-03-19,1117,N,VIIRS,n,2.0NRT,291.89,11.81,D
50.35789,24.20301,328.27,0.42,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.64,3.94,D
50.51837,25.549,332.44,0.45,0.39,2022-03-19,1117,N,VIIRS,n,2.0NRT,297.88,11.81,D
50.5613,25.93514,329.03,0.46,0.39,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.8,2.87,D
50.35448,24.20407,330.51,0.42,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.12,3.94,D
50.87534,29.69363,325.35,0.42,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.08,2.02,D
50.8698,29.73221,342.22,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,294.19,29.91,D
50.57967,26.61408,344.28,0.48,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.43,6.52,D
50.86558,29.73303,348.09,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,290.01,29.91,D
50.8532,29.62958,339.25,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.69,3.52,D
50.83992,29.51575,325.96,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.64,3.01,D
50.84899,29.63046,344.17,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.85,3.52,D
50.84947,29.63654,325.74,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,279.9,3.52,D
50.83574,29.51655,349.21,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,292.61,9.09,D
50.83621,29.52257,339.27,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.38,8.24,D
50.8448,29.63133,330.48,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.2,4.05,D
50.83155,29.51735,349.34,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.55,9.09,D
50.83251,29.52941,343.11,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.67,8.24,D
50.82375,29.58017,331.24,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.73,5.45,D
50.82564,29.60443,342.79,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.99,7.94,D
50.39113,25.18667,327.88,0.44,0.38,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.85,7.56,D
50.81955,29.581,353.76,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.61,5.45,D
50.82851,29.69661,349.32,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.25,10.02,D
50.79208,29.55577,335.71,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.57,3.29,D
50.97201,32.70976,332.81,0.57,0.52,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.24,5,D
50.46576,26.41236,330.93,0.48,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.23,14.74,D
50.4621,26.41334,346.1,0.48,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,293.79,28.26,D
50.66635,28.47992,334.94,0.57,0.43,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.32,9.18,D
50.96928,32.71598,337.28,0.57,0.52,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.88,4.04,D
50.66236,28.48077,325.45,0.57,0.43,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.6,9.18,D
50.66308,28.48888,337.23,0.57,0.43,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.74,20.32,D
50.96445,32.71658,327.5,0.57,0.52,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.13,4.04,D
50.65909,28.48976,333.36,0.57,0.43,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.29,3.57,D
50.8968,32.01609,343.74,0.53,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.49,6.59,D
50.89211,32.01674,351.53,0.53,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.49,17.57,D
50.89344,32.03992,345.15,0.53,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.03,9.44,D
50.89389,32.04765,328.79,0.53,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.32,4.74,D
50.89433,32.05537,339.34,0.53,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.18,4.74,D
50.88698,32.00965,346.62,0.53,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.76,10.26,D
50.88964,32.05602,328.51,0.53,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.98,4.74,D
50.89008,32.06375,338.04,0.53,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.54,8.33,D
50.77151,30.29885,327.56,0.45,0.47,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.2,4.96,D
50.77198,30.30541,355.99,0.45,0.47,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.25,4.96,D
50.15742,24.15971,331.62,0.41,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.83,4.13,D
50.76766,30.30618,344.24,0.45,0.47,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.19,4.96,D
50.8632,32.09095,336.12,0.54,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.29,3.94,D
50.86363,32.09873,345.5,0.54,0.51,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.51,8.73,D
50.85893,32.09938,339.76,0.54,0.51,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.11,11.85,D
50.85423,32.10003,342.66,0.54,0.51,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.93,11.85,D
50.68853,29.76,328.33,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.8,7.68,D
50.69402,29.83356,340.6,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.82,2.54,D
50.68431,29.76083,355.07,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.56,7.68,D
50.68476,29.76692,334.51,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.45,5.79,D
50.68522,29.77303,326.23,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.62,5.79,D
50.00145,23.34303,329.79,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.94,3.46,D
50.85815,32.10046,348.01,0.54,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.53,9.94,D
49.99736,23.33859,335.21,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.82,3.46,D
49.99812,23.34411,330.61,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.94,3.46,D
50.6957,29.83559,334.89,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.72,3.61,D
50.85345,32.10109,339.61,0.54,0.5,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.86,9.94,D
50.68563,29.76296,356.92,0.42,0.46,2022-03-19,1117,N,VIIRS,l,2.0NRT,288.39,9.43,D
50.68612,29.76905,329.46,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.71,9.43,D
50.68142,29.76379,345.96,0.42,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.39,9.43,D
50.6819,29.76986,345.39,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.91,9.43,D
50.6951,29.99291,326.3,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.44,10.34,D
50.69558,29.99919,338.83,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.24,9.37,D
49.98849,23.37604,329.87,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.24,1.67,D
50.69133,30,329.78,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.18,9.37,D
49.93729,23.1286,345.63,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,291.24,13.79,D
49.97028,23.3704,341.66,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.44,3.14,D
50.65377,29.79364,331.23,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.52,4.45,D
49.93396,23.12969,337.2,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.59,13.79,D
49.96768,23.377,328.34,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.55,3.14,D
50.65002,29.80052,340.85,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.78,4.45,D
50.6505,29.80664,344.05,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.28,7.46,D
50.09355,24.36758,335.34,0.42,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.12,3.66,D
49.95203,23.31296,332.96,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,305.26,56.79,D
50.01576,23.84404,329.88,0.41,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.88,3.49,D
50.53209,28.62471,345.39,0.57,0.43,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.47,20.04,D
50.57983,29.66603,345.38,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.19,9,D
50.59064,29.92398,326.96,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,280.79,5.66,D
50.58009,29.66771,353.42,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.29,13.83,D
50.59165,29.9192,339.53,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.5,5.32,D
50.5675,29.67004,342.71,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.76,6.03,D
50.58268,29.91463,332.97,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.44,2.15,D
49.88984,23.45035,329.3,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,281.85,2.16,D
50.56104,29.69568,334.42,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.46,2.72,D
50.56152,29.70172,325.84,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.33,2.72,D
50.60056,30.20263,327.83,0.44,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.92,2.93,D
50.60492,30.26034,334.93,0.44,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.48,4.53,D
50.60061,30.26113,352.12,0.44,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,291.14,17.47,D
50.55504,29.72747,327.68,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.13,2.27,D
50.63653,30.88121,340.83,0.47,0.48,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.24,4.87,D
50.6009,30.4429,328.08,0.45,0.47,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.62,4.06,D
50.58192,30.24492,327.91,0.44,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.01,2.39,D
50.59702,30.45011,335.65,0.45,0.47,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.35,3.32,D
50.54964,29.87702,338.73,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.81,4.62,D
50.55011,29.88308,337.99,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.91,6.89,D
50.53115,29.6952,353.76,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.92,6.31,D
50.53162,29.70123,335,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.24,5.36,D
50.52695,29.69598,345.6,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.25,6.31,D
50.52742,29.70202,328.16,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.99,5.36,D
50.60057,30.88025,336.5,0.47,0.48,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.11,4.66,D
50.55411,30.28238,328.06,0.45,0.47,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.22,2.37,D
50.4966,29.74463,339.08,0.42,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.2,6.12,D
49.97477,24.56822,334.68,0.42,0.38,2022-03-19,1117,N,VIIRS,n,2.0NRT,290.86,3.16,D
49.76444,23.01707,334.33,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.9,4.19,D
50.38193,28.5,334.79,0.56,0.43,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.24,3.95,D
50.57542,31.04373,332.15,0.48,0.48,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.02,4.44,D
49.76113,23.01817,346.51,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.44,4.19,D
49.76188,23.02361,331.49,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.71,4.98,D
49.81479,23.41134,330.12,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.46,4,D
50.56961,31.02378,344.9,0.48,0.48,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.74,8.54,D
50.56515,31.02449,329.15,0.48,0.48,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.75,4.57,D
50.03421,25.21022,330.8,0.44,0.38,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.66,2.28,D
50.13284,26.08153,329.88,0.46,0.39,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.01,2.16,D
50.2995,27.72305,325.98,0.53,0.42,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.71,3.48,D
50.56157,31.03901,340.67,0.48,0.48,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.89,7.26,D
50.03189,25.21284,332.2,0.44,0.38,2022-03-19,1117,N,VIIRS,n,2.0NRT,290.23,2.76,D
50.38101,28.50041,326.7,0.56,0.43,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.99,1.92,D
50.51929,30.23878,335.24,0.44,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.45,4.15,D
50.56752,31.01874,329.99,0.48,0.48,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.14,4.49,D
50.568,31.02562,348.66,0.48,0.48,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.27,4.49,D
50.5645,31.04008,340.01,0.48,0.48,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.09,9.12,D
50.46875,29.81365,327.01,0.42,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.79,4.3,D
50.46453,29.81447,338.46,0.42,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.01,4.3,D
49.69356,22.83982,326.19,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.67,2.32,D
49.77967,23.48822,352.22,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.06,7.15,D
50.45515,29.80407,338.6,0.42,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.67,13.1,D
50.43409,29.97505,330.05,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.14,2.47,D
50.43456,29.98116,329.72,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.73,2.47,D
50.39697,29.55388,334.24,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,279.96,49.76,D
50.39743,29.55979,351.85,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,293.93,49.76,D
50.39791,29.56569,352.52,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,287,7.1,D
50.42514,29.91427,333.51,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.44,4.53,D
50.39326,29.56058,346.58,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.95,49.76,D
50.39374,29.5665,335.37,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.38,7.1,D
49.75986,23.62697,345.64,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.93,3.26,D
49.75725,23.63358,326.53,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.34,3.26,D
49.7443,23.5628,333.94,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.71,13.7,D
49.70537,23.30027,333.96,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.72,4.75,D
49.74096,23.56388,326.09,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.92,13.7,D
49.70204,23.30134,334.13,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.27,5.19,D
49.70352,23.31227,339.39,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.32,3.19,D
50.28807,28.64314,332.55,0.57,0.43,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.48,4.06,D
50.39217,29.93283,333.57,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.43,5.13,D
50.3893,29.95193,342.62,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.1,8.93,D
50.38324,29.92825,327.32,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.85,2.59,D
49.69094,23.37344,344.54,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.36,7.16,D
49.64399,23.08979,345.7,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.83,12.08,D
50.38924,29.93507,339.34,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.07,5.21,D
50.38645,29.95415,338.67,0.43,0.46,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.21,5.71,D
49.85114,24.76654,330.59,0.42,0.38,2022-03-19,1117,N,VIIRS,n,2.0NRT,290.34,2.45,D
49.61382,22.99812,340.13,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.9,2.72,D
49.61051,22.99922,327.95,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.53,2.72,D
51.22318,29.16066,356.23,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,290.1,9.44,D
48.51888,22.78839,344.34,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,299.61,12.63,D
48.52216,22.78725,349.04,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,293.87,12.63,D
49.17389,27.71365,328.6,0.51,0.41,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.39,90.54,D
49.38087,29.65692,329.42,0.41,0.45,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.77,2.64,D
48.63744,23.06075,334.19,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.39,2.44,D
48.59742,22.55853,334.79,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,292.67,2.74,D
48.60146,22.5626,329.94,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.4,14.47,D
48.66707,22.89526,329.31,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.42,2.73,D
48.65405,22.75745,328.73,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.37,2.18,D
49.32241,28.34892,328.55,0.54,0.42,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.8,2.96,D
48.66187,22.78761,337.4,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,295.37,5.15,D
48.65734,22.75639,331.6,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.54,3.44,D
49.08256,26.00433,326.98,0.45,0.39,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.37,3.02,D
48.66517,22.78654,340.19,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.8,5.15,D
48.74257,23.13375,328.26,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.78,2.09,D
49.7178,32.90175,343.87,0.57,0.52,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.14,11.59,D
48.91691,24.30868,327.67,0.41,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.34,3.22,D
48.9254,24.34658,333.3,0.41,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.07,5,D
49.74741,32.99575,328.81,0.57,0.52,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.17,4.93,D
49.74695,32.98764,325.26,0.57,0.52,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.74,1.68,D
49.72147,32.90161,341.29,0.57,0.52,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.63,7.5,D
49.27444,27.04759,327.42,0.49,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.9,3.2,D
49.74576,32.99625,327.06,0.57,0.52,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.73,2.79,D
49.74535,32.98814,326.16,0.57,0.52,2022-03-19,1117,N,VIIRS,n,2.0NRT,282.51,2.79,D
49.09718,25.21356,329.64,0.43,0.38,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.6,11.96,D
49.09647,25.20772,343.86,0.43,0.38,2022-03-19,1117,N,VIIRS,n,2.0NRT,293.93,11.96,D
48.92916,23.84684,333.07,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,283.87,3.54,D
49.3818,27.64997,325.21,0.51,0.41,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.68,2.01,D
49.73254,31.84906,348.61,0.51,0.49,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.44,12.28,D
49.09443,25.01637,328.36,0.42,0.38,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.05,3.21,D
49.09371,25.01056,333.15,0.42,0.38,2022-03-19,1117,N,VIIRS,n,2.0NRT,287.16,2.96,D
48.76511,22.58159,325.2,0.39,0.36,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.07,2.68,D
48.98275,24.01209,339.66,0.4,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.61,16.73,D
49.05845,24.50793,330.69,0.41,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.38,4.55,D
49.56921,29.12839,344.16,0.39,0.44,2022-03-19,1117,N,VIIRS,n,2.0NRT,288.23,35.4,D
49.56873,29.1229,333.82,0.39,0.44,2022-03-19,1117,N,VIIRS,n,2.0NRT,307.32,35.4,D
49.38423,27.07469,346.17,0.49,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,291.86,5.92,D
49.38794,27.07384,336.99,0.49,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.3,5.83,D
49.49768,28.14969,334.4,0.53,0.42,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.96,3.71,D
49.13129,24.78961,329.39,0.42,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,289.25,3.15,D
49.50156,28.14885,336.53,0.53,0.42,2022-03-19,1117,N,VIIRS,n,2.0NRT,286.41,10.81,D
49.36137,26.67829,326.41,0.47,0.4,2022-03-19,1117,N,VIIRS,n,2.0NRT,290.83,2.19,D
49.60558,29.12928,329.28,0.39,0.44,2022-03-19,1117,N,VIIRS,n,2.0NRT,285.86,1.74,D
49.15102,24.63636,345.48,0.41,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,293.2,7.68,D
49.13514,24.51187,337.68,0.41,0.37,2022-03-19,1117,N,VIIRS,n,2.0NRT,284.44,3.79,D
